setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
mYkEK,303.15,0,96.7,1090.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.161,96.7,1090.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.309,96.7,1093.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.401,96.7,1092.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.509,96.7,1089.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.641,96.7,1086.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.801,96.7,1083.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,0.894,96.7,1081.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,303.15,1,96.7,1079.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0,96.7,1085.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.161,96.7,1086.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.309,96.7,1090,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.401,96.7,1088.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.509,96.7,1086.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.641,96.7,1083,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.801,96.7,1080.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,0.894,96.7,1078.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,308.15,1,96.7,1076.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0,96.7,1080.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.161,96.7,1083.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.309,96.7,1086.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.401,96.7,1085,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.509,96.7,1082.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.641,96.7,1079.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.801,96.7,1077.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,0.894,96.7,1076,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,313.15,1,96.7,1073.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0,96.7,1075.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.161,96.7,1079.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.309,96.7,1082.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.401,96.7,1081.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.509,96.7,1079.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.641,96.7,1076.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.801,96.7,1074.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,0.894,96.7,1073.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,318.15,1,96.7,1071,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0,96.7,1070.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.161,96.7,1075.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.309,96.7,1078.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.401,96.7,1078,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.509,96.7,1076,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.641,96.7,1073.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.801,96.7,1071.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,0.894,96.7,1070.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,323.15,1,96.7,1068.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0,96.7,1065.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.161,96.7,1072.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.309,96.7,1075.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.401,96.7,1074.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.509,96.7,1072.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.641,96.7,1070.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.801,96.7,1068.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,0.894,96.7,1067.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,328.15,1,96.7,1065.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0,96.7,1060.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.161,96.7,1068.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.309,96.7,1071.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.401,96.7,1071,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.509,96.7,1069.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.641,96.7,1067.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.801,96.7,1066,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,0.894,96.7,1064.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,333.15,1,96.7,1062.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0,96.7,1055.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.161,96.7,1065.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.309,96.7,1067.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.401,96.7,1067.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.509,96.7,1066.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.641,96.7,1064.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.801,96.7,1063,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,0.894,96.7,1061.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,338.15,1,96.7,1059.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0,96.7,1050.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.161,96.7,1061.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.309,96.7,1064.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.401,96.7,1064.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.509,96.7,1062.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.641,96.7,1061.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.801,96.7,1060.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,0.894,96.7,1059,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,343.15,1,96.7,1057.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0,96.7,1045.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.161,96.7,1057.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.309,96.7,1060.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.401,96.7,1060.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.509,96.7,1059.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.641,96.7,1058.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.801,96.7,1057.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,0.894,96.7,1056.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,348.15,1,96.7,1054.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0,96.7,1040.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.161,96.7,1053.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.309,96.7,1056.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.401,96.7,1057.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.509,96.7,1056.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.641,96.7,1055.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.801,96.7,1054.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,0.894,96.7,1053.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
mYkEK,353.15,1,96.7,1051.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
